Trudeau	May	Mulcair	Harper
168.915613	172.677427	98.729983	135.767826
165.591159	169.670744	98.403001	136.197176
164.03235	166.028131	98.420476	136.008542
163.454202	161.157877	98.507686	135.69651
163.098699	155.505143	98.511456	136.812065
162.365089	150.145693	99.366387	138.170597
161.797868	149.014405	99.378917	139.157716
161.503404	161.995891	100.084623	139.717183
160.850087	162.507351	100.09565	138.949209
160.277455	161.714809	100.925988	138.201774
159.826722	161.177972	100.96071	135.834959
159.014385	160.869484	102.277182	135.250211
159.590994	159.791234	102.338972	151.608507
160.975119	158.380703	103.128581	152.514001
164.939917	156.319183	103.17406	147.636479
171.153995	154.042487	103.61519	145.684985
172.891861	147.197325	103.682242	144.5149
173.809542	291.741943	103.931617	143.153237
174.187709	269.879541	103.986904	141.832493
173.781628	266.157485	103.930819	141.4621
172.667007	258.582651	103.726814	141.399808
171.284479	257.9719	103.499211	140.901255
169.621655	267.582257	102.736754	140.623835
168.47581	264.147916	102.09062	140.365216
167.951903	260.008915	101.374552	139.650485
167.507725	254.974185	100.875991	139.010922
166.956508	251.499766	100.440968	137.980658
166.579475	247.960916	100.484608	135.570409
166.038417	245.270502	99.775029	133.285812
165.726713	240.173955	99.372369	128.758652
165.265653	234.051542	93.209019	124.819942
164.818796	235.504065	93.996036	124.245471
164.160995	234.494583	94.209315	124.877685
162.385519	234.442124	94.25184	126.136369
160.335385	233.847183	94.016145	135.500216
158.958143	231.457119	92.911926	142.206251
160.335802	225.810452	92.303142	145.900115
161.613508	260.771921	91.179851	144.898475
162.245836	259.426709	91.623647	144.796489
161.411774	252.614603	97.234412	144.000237
160.282626	252.150628	98.517822	143.083038
158.369222	251.114829	102.209207	142.606619
157.212441	248.604098	102.78879	142.086104
155.383864	246.002489	102.810951	142.259642
153.391986	243.64812	102.874245	142.894168
152.9071	240.800528	102.126593	143.388577
152.549394	238.761009	101.995194	144.873891
152.287496	236.09272	100.343753	146.255903
152.326786	233.42988	100.236082	147.454652
152.042177	230.560776	88.278048	148.692306
152.016262	228.577914	90.283377	150.605073
152.137397	227.51507	94.406543	152.416366
152.143788	226.898223	95.230167	153.485864
152.415572	226.103297	94.763419	154.396905
152.483214	224.820805	94.071412	155.051243
152.37601	223.093807	93.332651	154.449815
152.270211	218.570018	91.41663	153.373901
150.627254	212.489311	86.050814	152.29311
150.866078	209.405397	87.82133	150.62889
151.340239	208.875633	88.107583	149.397756
152.823469	209.990636	90.386177	148.335703
156.302953	211.061558	90.477079	147.545485
157.397263	213.851172	89.933685	146.000259
158.046862	214.223666	89.614178	144.762972
158.519913	214.122607	89.070622	143.756559
157.928625	214.390172	88.267834	142.720722
156.305515	215.76966	87.934128	141.052473
154.402963	216.787069	87.183388	139.380559
152.702156	218.607759	87.134545	138.240196
148.571856	219.813026	90.027933	137.670555
137.513747	218.700151	91.427301	137.175274
173.854326	217.541122	90.857554	136.745103
162.977631	216.487548	90.749533	136.479459
160.767013	216.058355	90.000092	134.840256
159.504403	214.507419	89.836147	133.54466
157.481815	212.733346	89.747082	132.729097
156.207464	211.040244	89.347078	130.153399
154.927685	209.525598	89.193558	127.003331
154.129005	206.946684	86.597042	125.073276
152.099352	204.851748	86.269466	122.105424
150.485754	203.206566	83.045342	122.369876
149.241157	201.51379	81.165559	122.831899
148.623068	199.715794	99.762575	122.890735
147.981447	197.444946	99.648087	122.835838
146.904349	196.358239	99.095004	122.791756
145.615845	195.427621	98.446428	123.474935
144.126154	195.001692	97.654366	123.112862
140.878892	194.967061	97.051525	123.287631
137.949636	194.955391	96.537654	124.652858
134.118403	195.494522	96.37868	125.744579
99.29077	196.171952	95.934539	126.502949
99.915375	196.75771	95.518285	126.41667
99.874386	197.062726	95.252126	124.479446
100.199953	196.858297	94.159482	123.982924
100.278604	196.469745	93.505061	122.607558
99.162401	195.729116	91.708691	122.590825
125.609784	194.834902	90.604467	121.616694
126.36505	193.886611	101.338658	120.6127
130.199919	192.930937	103.19594	120.351319
132.356999	192.313108	100.521085	119.041518
133.708457	192.030433	96.152466	118.479444
134.09012	191.619326	93.411544	117.303961
134.702864	191.299306	91.735936	116.671772
135.025692	190.439296	87.325033	116.580545
134.158882	189.232583	86.299942	116.99727
133.578909	188.621075	87.087207	117.865744
132.463424	186.685401	118.823683	119.110525
132.490306	183.64637	120.572122	120.211861
132.300725	278.612537	115.594524	121.854055
132.530491	272.746949	111.663444	122.80615
132.974575	277.198511	105.77574	123.617504
132.682833	277.239418	105.813674	123.717152
132.399669	276.491307	104.837769	123.727635
131.830581	278.075574	100.478822	123.365468
129.81827	280.723218	99.855016	122.789086
126.913956	283.607936	99.747179	122.419923
125.612608	286.201969	127.690418	121.873468
137.187001	288.885738	125.710642	121.297812
135.340572	291.78818	108.341489	120.633859
135.088086	293.163509	108.041126	120.126021
135.143436	295.832088	102.777767	119.577323
135.482565	298.28422	102.570806	119.027953
135.189479	151.166874	98.586912	118.282082
135.355821	152.123498	98.117151	117.290731
134.49087	152.758761	95.000993	117.166848
133.695303	152.819413	94.549618	116.07721
132.885646	152.027078	80.956664	115.186343
131.559041	149.982144	80.715302	112.978229
131.061477	146.003897	122.124632	112.514447
130.510989	137.452993	117.150475	115.346507
129.624236	155.402424	108.239692	114.5992
129.216387	154.920587	106.814443	114.987066
128.469764	155.182005	106.371565	111.75704
127.572111	155.343427	105.264147	111.64675
127.273395	155.665379	104.48185	111.858002
127.005522	156.069662	102.162533	112.242239
126.856729	156.373589	101.142313	115.372289
126.953607	156.751645	97.795499	114.254231
126.844194	156.853971	96.271838	114.330767
126.885302	156.847208	122.092583	111.472406
127.073185	156.841219	123.913715	108.374778
126.945681	156.84929	118.178536	108.146086
126.951182	157.031575	118.316221	90.516048
126.36292	157.124325	108.988253	91.030659
125.220468	157.131554	109.039827	90.79907
124.601583	157.124811	102.324624	90.850537
124.322497	156.965807	102.202689	90.845959
124.562105	156.960317	98.074544	90.671146
123.445326	156.736712	97.927844	90.564782
124.607174	156.143389	93.357326	90.211132
125.177654	155.068235	93.069521	89.762313
122.820909	153.912182	88.566069	89.560073
121.49531	153.082877	88.447675	88.226453
118.425081	151.99287	86.939841	88.475756
115.802057	150.971812	86.701191	87.989001
111.959434	150.183452	84.227572	87.982684
111.042874	149.123	81.995108	87.817935
110.466007	149.214278	79.430365	89.064532
110.223776	236.326849	78.470276	89.750004
109.898584	223.89104	78.167462	91.133948
107.814733	228.118096	77.644673	91.671173
107.080734	227.144469	78.204985	92.28664
105.372326	227.35242	77.632786	92.631871
105.627372	228.171121	88.130303	92.798263
106.706314	228.136661	88.101327	91.933661
106.094561	228.095879	87.652951	91.871161
105.074717	227.63251	87.53514	90.001004
104.427169	227.284605	86.922606	81.636657
104.203935	227.201277	87.079374	81.78366
104.174987	227.447971	87.250422	81.748087
104.261103	227.824404	87.789086	81.981677
104.740551	228.104027	88.462597	96.972072
104.917831	227.939016	90.469328	96.809032
105.127376	227.30308	91.036194	108.200105
105.174791	226.350289	93.7874	108.245537
105.278262	225.159051	94.188918	109.186843
105.401366	224.77592	96.972234	108.928341
109.03731	224.631012	97.52769	107.798906
109.083438	224.41664	100.313731	107.830462
108.938664	224.4776	101.696454	108.257258
109.108016	224.108983	105.210854	108.99512
113.023461	224.203583	107.033428	109.979308
113.800128	223.925675	110.070106	109.734691
114.792897	222.344189	112.469173	108.753401
115.975665	221.570062	114.323954	108.304339
116.151591	220.733614	117.524462	107.799921
116.905972	219.945887	121.323503	106.759645
116.838298	218.88341	121.199287	107.562167
116.71394	217.718765	122.517097	107.651903
118.751668	217.61837	128.503411	113.851489
120.308113	218.132772	127.859953	121.629173
123.143644	218.065639	130.233852	129.380724
124.222187	216.689257	132.137137	132.291115
124.218192	215.483748	133.998727	128.394641
123.928584	213.216085	137.796934	124.941656
123.730012	210.835333	141.042058	124.607803
123.52057	207.203882	143.206659	124.095427
123.32177	203.799208	147.517628	123.414461
123.943653	201.067405	150.823009	122.959541
123.818052	197.20619	152.861438	123.134083
120.209829	194.454249	157.723499	123.135999
119.916479	192.86101	161.677052	123.765129
120.144529	190.268834	163.775002	124.205998
121.257244	189.504889	165.012898	124.884697
130.359164	189.039353	165.440521	125.217783
136.746651	190.38552	165.781519	126.968484
141.351607	196.285345	165.864104	128.341479
148.494524	198.671602	164.482049	128.99986
157.278239	199.095452	159.360731	129.818736
166.330635	200.017197	158.202665	130.417673
175.53155	201.045636	152.52253	130.398436
185.641244	201.946901	153.697739	130.758599
196.300702	202.830204	159.469601	130.712445
206.874661	203.638949	158.088343	130.543189
213.917289	200.950665	143.273552	131.484828
220.062125	198.425771	134.646336	130.174499
224.541216	196.6014	134.107831	128.547315
229.896934	194.161816	125.606592	127.426397
235.192978	192.667728	118.866073	126.151518
237.853904	190.45414	118.440272	125.348146
240.190902	237.329912	113.550995	124.996302
242.419199	221.138481	113.422286	124.931573
244.442135	221.638874	107.383139	124.673426
245.567328	221.159828	107.304995	123.969427
246.124338	220.160923	105.233926	123.232569
245.879104	219.464899	105.281078	122.01679
244.904054	218.07795	104.291722	120.923907
242.864638	216.378333	104.290808	119.582155
240.775078	215.62472	103.38144	118.094011
238.221181	214.318853	103.35874	117.326373
234.31759	213.713044	102.29367	116.092544
229.040945	213.129799	102.276746	115.566189
224.386589	213.080783	101.752006	115.450173
220.318209	213.756799	101.804367	114.490453
216.365583	214.501262	102.698099	114.200723
211.593388	214.871373	102.875117	113.432507
207.893929	216.085593	103.711188	113.211204
204.875379	214.855406	103.571382	113.205277
202.235489	215.697074	102.775186	113.405566
200.724424	213.562064	102.210177	113.370555
200.311868	212.484491	99.790719	114.538077
199.762378	212.083247	99.591966	116.187039
199.979997	208.90193	99.169555	118.652067
199.336813	208.634021	98.908438	121.105441
198.920413	205.435479	105.766908	123.319923
198.396692	202.722115	106.474509	126.280051
197.288845	200.232738	83.158989	128.365841
196.255299	196.445937	82.762888	129.882947
194.518684	195.216727	82.005475	131.014142
192.484959	190.95125	81.954687	132.219174
187.901961	186.021612	76.872011	133.117834
179.297458	181.053512	74.953226	132.962733
171.353707	178.459273	74.842871	132.670993
168.108095	173.930387	74.714087	132.504844
167.18577	170.926455	111.262538	132.021805
185.359784	167.547705	111.109569	131.727982
185.646526	165.134446	101.921713	131.852191
177.376853	161.781978	101.926886	131.77786
174.892123	158.108007	101.144995	132.2709
174.260488	155.151955	101.076997	133.406429
173.041878	154.374363	91.320328	135.092661
172.027109	151.914851	91.754269	136.759289
170.49141	147.8301	93.305105	138.358138
168.023074	144.880062	93.603313	140.691755
164.420137	143.960999	93.803355	142.20126
159.71158	142.834749	93.851786	143.310012
154.726082	141.575474	94.751131	145.440399
152.898184	140.569522	95.992697	147.810801
152.514162	139.520603	99.757667	149.514195
147.103125	137.807866	101.809418	150.34621
142.46147	136.196448	103.788312	153.274457
139.002163	135.064591	104.123885	156.670704
137.85976	134.054478	105.221402	160.201567
131.686307	133.457396	105.223617	162.655904
155.447485	133.460005	110.633348	163.816618
159.53381	133.598833	110.776101	164.72308
152.228737	135.43573	116.062292	165.584578
150.059925	135.149376	115.985284	166.656403
149.563803	133.975925	120.753191	169.719048
150.155772	132.951652	120.956511	172.712621
155.856865	131.981345	128.006172	172.754584
154.718611	132.118424	135.696242	177.916163
153.089492	132.384804	143.032964	178.403237
151.176481	132.594673	143.345046	177.038358
148.630211	132.967073	147.081169	174.650206
146.981891	132.769282	149.551703	172.580824
145.33106	132.062711	153.514157	170.708938
143.645279	131.423707	157.849353	169.160671
141.298948	129.062449	164.356591	167.888445
139.745099	61.37659	166.1838	165.527871
138.933266	61.366154	170.330672	161.510094
138.011809	61.340324	172.79702	157.320326
137.258249	181.919197	173.992347	153.114121
136.70002	180.927102	174.010328	145.428922
135.956746	178.082644	173.483613	141.918921
133.987684	181.000582	172.108697	138.806439
131.568622	184.129326	170.213374	138.439242
129.005936	182.62163	166.396839	138.364504
126.305335	180.2644	160.041188	148.811956
124.382739	178.919217	152.022726	148.472044
122.648901	177.54871	152.692422	148.976244
120.638928	177.026024	153.819608	151.448992
118.706164	176.505614	147.81212	151.169876
117.216377	175.324795	146.59062	150.990292
116.279573	174.623943	146.76938	150.296773
116.493127	174.695166	147.009759	149.625105
116.373305	176.031732	146.592846	149.326474
117.399896	181.580715	145.851022	149.238894
119.10506	185.487825	144.101709	148.812499
122.284622	187.842579	140.781583	147.253659
125.508913	190.142783	136.524001	146.344398
128.578795	193.104495	134.924076	146.219845
130.871505	197.516181	131.56048	146.241403
133.802412	201.432005	129.15477	146.745347
136.472018	206.168234	124.928128	146.740054
138.785643	213.946767	118.042629	146.340178
141.66428	219.77714	114.885294	145.633757
143.437	224.728372	109.803636	144.943092
144.893445	227.713928	108.76579	144.319943
146.87233	228.970172	103.721633	143.139378
148.640369	231.147689	102.346083	142.953545
149.324333	232.983951	98.26264	142.925562
149.913301	236.797688	96.428921	142.116146
150.351345	238.943674	92.985426	141.270764
149.541298	241.247509	92.69185	139.014811
148.709116	243.06612	90.320477	136.992188
147.362377	244.979502	90.273218	134.544679
144.270026	246.187744	90.101284	132.842674
140.223534	246.932578	90.059648	130.717145
135.846331	246.275606	90.113341	127.785717
128.234621	234.98869	90.082043	127.403607
205.9442	236.622774	90.039226	124.019279
206.11808	274.082268	89.083897	120.356985
205.316495	270.761105	88.202329	117.938582
206.21391	269.638853	87.256756	114.145976
208.927253	268.572595	86.597173	111.102003
212.607333	267.356716	85.736376	107.376583
215.627085	267.0407	85.573402	106.796554
218.594031	267.412322	85.053294	108.166974
220.351178	268.684318	84.734147	108.121351
222.060884	270.238334	84.279993	108.227284
224.456937	271.309508	82.444567	107.984078
226.304177	270.362457	81.976285	106.350031
227.714739	268.610106	80.020692	106.196737
229.454958	267.510118	79.416032	104.498982
231.216962	266.450305	78.563578	103.588055
232.84267	266.43257	77.294528	101.697155
234.212893	266.266489	76.875759	101.024222
235.334439	266.422506	75.428209	145.474416
236.40935	267.408681	74.434248	145.531784
237.64363	268.661719	73.955147	146.414423
238.910823	270.634553	71.475777	144.655937
239.821804	272.80046	70.584411	144.717698
240.037514	274.58228	105.277413	145.277774
239.792316	276.198932	105.048633	145.131635
238.93779	277.428877	100.550533	144.441168
237.108214	278.52407	100.158178	145.246016
235.047885	279.3672	95.502841	145.401215
233.423827	279.151664	95.139267	146.01611
231.258775	278.68269	91.284052	147.684889
229.615653	278.123136	90.909334	152.266703
228.229137	275.87975	90.251418	162.595022
227.016048	273.276507	86.598199	169.444052
225.646468	248.437703	86.18774	174.702162
224.587906	281.442351	82.70415	180.326175
223.304754	249.697282	82.393295	182.627546
221.281229	250.381097	81.788881	188.618906
220.010174	253.28542	81.533136	192.338327
218.418157	252.854189	77.628445	202.866501
216.769008	251.458998	76.502266	209.654203
214.221693	248.73322	111.012956	213.777286
211.447659	244.227179	108.223263	218.387785
209.367292	239.672259	104.912332	219.40986
206.110402	238.069711	104.875469	219.981444
200.342266	237.353331	97.482943	220.169388
195.684832	236.597962	97.425397	219.560864
192.758266	236.042257	96.545759	218.365117
184.488916	235.053266	96.409924	216.693965
178.858432	233.734613	92.921741	214.363897
172.288437	231.88884	92.786145	209.239094
165.561461	229.57472	88.973373	197.187962
183.423439	226.843685	88.853335	222.639614
181.693519	224.769018	86.590779	212.910014
182.774079	223.05096	83.943826	209.28487
184.523045	220.758309	83.911754	206.540055
187.134843	215.440422	83.665419	204.471703
190.403961	213.944139	83.583404	202.703052
192.426849	215.200458	83.073628	201.142228
193.24879	215.434019	82.883471	198.959989
192.506762	215.553796	81.024729	194.48094
190.756719	215.626174	80.228131	191.178709
187.515497	215.06494	79.659654	189.988563
183.97085	214.161522	79.488506	192.062215
180.177453	212.59516	78.972014	184.88286
177.207659	210.571148	77.552994	182.964341
174.879556	208.499246	76.804801	172.148279
173.082634	206.297035	76.185585	170.790839
170.628198	205.006	75.72572	182.420416
168.444163	204.199846	75.675517	189.21569
166.739346	203.196627	75.73264	191.350428
164.585788	202.398249	76.391861	192.759735
161.607485	201.807392	76.601836	194.076664
158.474344	200.98117	77.09763	193.232826
155.487469	200.633882	77.843162	192.710642
154.246172	200.368757	78.086075	192.55791
154.087622	199.855791	79.006421	192.077347
154.426253	199.746275	79.733693	192.558994
154.832126	199.542667	81.010235	193.925838
154.862464	199.129022	81.673332	194.746916
154.980654	198.779963	81.793593	194.929652
155.021966	198.427754	81.885264	193.176659
154.698355	197.904871	81.797718	181.106263
154.422095	197.857931	81.753339	170.093815
154.16957	197.693211	84.082298	166.304496
153.730632	197.482923	85.099643	162.019219
153.399262	197.606444	89.18221	154.917324
152.977587	197.438281	89.242339	149.754178
152.611356	197.379039	94.00484	146.251884
152.030589	196.877191	94.073254	144.912272
150.238528	195.618708	98.123442	144.874829
146.280986	194.201017	98.157226	144.883211
144.112493	192.477381	98.437403	144.408078
143.657775	190.210642	103.085156	143.046389
146.526475	188.665775	103.309772	143.333327
146.377853	186.798259	108.634912	143.216201
146.005289	185.175579	108.379603	143.426094
145.42268	184.145282	114.252938	143.999363
144.980689	181.918253	113.977774	144.203397
144.802733	178.707133	120.651883	144.620094
144.30266	171.772983	120.141631	145.169142
142.782611	172.410804	128.555533	146.041146
141.16172	174.467732	131.387339	146.532479
139.883917	172.083656	133.830694	146.836673
138.490332	169.956886	133.935114	146.778392
136.789806	165.994982	136.891674	146.41011
135.014428	161.448409	137.776678	146.053056
132.57435	157.255938	141.502069	145.628001
127.113152	153.890448	143.230041	144.878341
121.676185	151.547825	143.384742	144.331815
120.231025	149.067746	142.966804	144.110981
120.943967	137.15699	142.312931	143.695249
119.996041	134.787374	141.016022	143.610523
117.964097	135.961501	140.600953	143.805911
105.867955	140.516593	134.467775	144.066567
105.479328	140.743759	135.381065	145.392761
105.037532	140.63541	166.874369	146.488488
104.487374	140.490762	126.2397	146.387349
108.68032	139.789559	126.472226	145.654212
113.726589	138.582713	114.049765	141.099625
123.592193	139.524846	113.797292	134.628074
128.753677	134.397035	112.285405	128.180667
130.282123	135.04944	112.066577	122.30007
134.255993	135.853898	105.646914	205.477358
136.324015	134.793262	105.189572	144.137311
138.119577	134.509231	99.821662	144.168626
138.200665	132.81775	99.333048	145.204625
137.927684	131.485907	96.474509	145.338547
137.835261	131.090971	95.955854	144.936014
137.263468	130.055137	94.147739	144.662064
136.960499	127.664877	93.924478	142.36762
137.249186	125.494816	92.874602	139.45133
137.506952	124.901995	92.636894	137.654637
138.101629	166.043745	91.168385	135.716824
138.593669	171.741304	90.589758	138.607399
138.661153	176.106539	89.589286	160.928908
138.787984	181.327522	88.706192	162.119146
138.609175	182.564977	87.548887	162.159041
138.630889	184.03311	87.000236	171.553518
139.017103	185.554201	82.92827	173.347543
139.483184	187.190017	81.721823	172.908597
140.095414	189.255594	81.48924	172.966224
140.786503	194.32357	110.556812	172.950233
141.883576	196.16675	110.611505	172.415999
143.048549	199.760527	103.346171	172.464144
143.78233	201.718311	103.431548	172.422347
144.865478	203.551913	102.481303	173.041607
145.747056	204.547091	102.258024	174.818929
146.242869	205.582387	96.45067	176.188217
146.631443	206.874786	96.158211	177.156522
147.334008	207.594531	93.360558	176.784905
148.562695	208.051293	93.200743	175.961099
149.694911	208.043034	92.908212	174.902572
150.816196	207.886025	92.815509	171.13596
152.329261	207.574191	93.873778	168.147471
154.163434	207.205414	94.582733	164.783269
155.235604	207.198593	95.655642	159.710803
156.507953	207.435286	96.904225	153.307204
159.154831	207.824044	97.896984	148.809933
161.296667	208.107404	99.907427	148.709816
162.966402	207.743271	100.392171	148.82651
164.113517	207.125304	101.92252	150.427564
165.08913	206.537731	102.216661	150.625529
165.628634	205.774545	103.676246	160.873674
166.928021	205.706764	103.53239	165.688285
170.533877	205.633726	102.497356	172.635839
173.19674	205.83846	119.173311	179.902605
184.09215	206.134015	119.654823	187.096525
196.204335	206.639677	119.841026	190.710781
186.415337	207.839948	121.229161	192.157507
176.817977	207.943646	121.247244	192.730385
170.64438	207.775913	118.973944	192.500262
169.387965	208.306168	118.787812	191.355044
168.111392	209.187711	113.151895	189.367057
165.758796	210.081359	112.596921	185.011555
163.465904	211.235746	112.31471	175.541455
162.355065	211.914585	111.854775	165.144133
159.047102	212.627396	110.033162	160.551901
157.181051	213.42422	108.491998	153.934743
155.957141	214.542762	108.012204	153.967233
153.50245	215.715058	106.979726	152.144326
148.535498	216.098625	106.715439	152.625349
145.260388	216.481913	106.624881	150.037575
137.842471	216.241379	106.591058	151.838867
135.610728	216.213385	106.515362	152.824915
134.417998	216.430884	106.611993	152.451035
134.24864	216.979148	106.853715	152.956761
122.749728	217.563197	107.163969	153.288645
120.275941	218.286876	108.380258	150.790373
115.664501	220.199528	108.255712	153.419754
118.168124	223.262346	109.575603	155.129565
120.687233	225.517061	111.01203	158.441802
122.206024	227.055468	111.745612	163.983506
124.48909	228.741997	112.425679	163.401821
126.212991	230.593675	112.119382	163.972403
128.421239	231.967914	111.918199	163.494196
130.087579	232.705098	111.81739	162.727909
131.302708	233.803041	111.585334	161.723687
130.368839	234.54337	111.702588	159.639034
129.322881	235.309648	111.640263	155.947787
128.160064	236.062887	110.931083	152.210073
126.551273	236.50279	110.681308	148.513347
123.351988	236.678083	109.257624	144.271163
120.964498	236.576936	108.683618	134.883144
118.166039	236.564937	106.285919	133.05488
118.366019	236.34567	103.850282	133.421619
118.119501	235.675635	100.751253	133.560202
145.68741	234.988279	98.787867	132.106694
137.875018	233.280443	95.843248	138.221013
137.194721	218.806632	94.651778	138.375274
136.206802	210.235716	95.072379	140.18775
135.12847	208.540643	95.394528	138.937251
135.05124	207.680943	97.045974	138.849351
133.521374	205.413708	97.370427	136.52073
132.12846	202.662873	97.045615	134.766839
130.641663	199.827107	97.050395	134.366901
128.205452	221.905074	96.01746	134.35684
126.511462	226.745417	95.732396	134.143304
124.083107	224.89175	94.704378	134.255264
120.713444	222.271251	94.504078	134.309112
117.626591	218.720699	94.012386	134.377279
114.130897	216.339894	93.6213	134.566972
110.694714	214.038618	92.968679	134.366233
106.336	211.696759	92.511674	134.038425
105.124579	208.93541	91.818989	133.583482
102.796811	205.730015	90.573448	133.175988
102.775219	202.150087	89.75038	132.438747
106.906037	198.301403	88.384237	131.959
110.284479	194.961354	87.903416	131.885418
119.386849	191.443319	86.895666	131.800583
130.279775	187.36987	86.654053	131.663969
131.684464	185.30954	103.782689	131.540635
139.028025	183.876753	104.712713	130.90191
142.38727	183.235372	97.510164	127.323426
144.138142	183.290052	95.12938	124.751572
146.882938	182.491023	93.187363	120.671234
149.341681	181.918691	91.235172	157.885267
151.503922	180.925386	88.880921	133.878119
152.969546	180.363272	86.964022	134.041285
155.361269	178.159042	86.585495	133.835054
158.784737	177.026332	85.645592	133.207195
161.643966	175.2293	85.556249	133.14085
163.326125	174.617646	85.73314	132.831157
164.476588	171.119991	86.431412	132.463996
164.509937	170.351675	87.357874	132.544517
166.64405	172.005554	89.763173	132.675476
172.210453	168.961186	90.562004	133.028283
176.519582	171.954114	98.708558	133.525678
179.67898	173.757183	96.575472	133.822898
181.244333	176.562089	103.223196	134.586089
181.400648	180.67921	104.530308	134.775835
183.48758	179.631504	106.471171	134.433163
178.112854	181.163825	106.792126	133.872177
158.923183	179.710569	109.878689	133.215914
157.832862	178.9802	110.637096	132.532998
155.065987	179.596841	114.667164	131.403341
185.807141	178.602632	116.5127	130.576979
187.381796	177.882471	120.530823	130.14304
183.853249	179.204198	122.735086	129.675865
180.466543	175.194914	127.367937	125.25977
179.18241	174.00993	131.96368	125.150842
177.247839	174.567979	136.41095	124.385758
173.841693	264.139344	141.921818	121.973999
170.23254	263.032987	145.234354	121.491642
166.508708	262.276743	149.668713	117.003522
162.948817	264.106355	154.756656	114.198378
159.912747	265.540317	158.521358	112.472149
157.646938	266.048539	162.253529	123.124473
155.650732	266.808041	166.384338	121.302901
153.926202	267.453039	168.693638	118.412142
152.262318	267.55161	170.785614	117.614006
150.299798	267.841305	173.155142	115.487486
148.600278	268.539084	175.975281	114.649058
147.084459	268.98348	178.77794	113.816809
144.744773	269.999124	182.083994	113.0802
142.782049	272.070328	183.794224	112.611258
141.589071	274.141285	186.617534	112.15399
139.870943	275.514032	187.404839	111.920684
137.770896	275.89604	186.407709	112.450862
136.206646	274.335114	183.948967	112.30001
134.816677	269.359942	180.749157	112.377385
132.517266	263.460922	171.135411	112.342877
130.757564	255.642481	161.31669	109.636403
130.467006	252.990036	156.917421	109.414969
132.607268	254.495286	152.019583	106.790153
134.06465	196.16103	148.651295	106.005936
133.6957	192.902867	145.715773	105.11087
133.799461	189.954193	163.835355	101.619971
133.374685	186.929436	158.136857	100.168956
133.533586	182.22206	154.481265	90.481024
133.795326	179.888654	152.109957	89.840721
133.609146	178.085631	151.352701	88.044519
133.316727	175.406005	149.315748	88.044123
133.045343	171.99734	147.264941	139.415202
132.572757	168.737819	145.886717	138.804803
132.698575	167.099905	142.796935	137.615537
132.839436	165.477326	137.987176	138.462819
132.92721	163.994792	133.791847	144.064912
133.200352	162.489554	130.185381	145.073997
133.510138	160.39076	126.534984	150.73954
133.7868	158.049668	113.841698	151.843095
133.858534	157.66398	113.842341	155.919483
133.63682	157.884225	136.692449	158.490803
133.447313	161.053159	132.617187	164.097173
132.772131	163.2427	132.725326	168.578656
119.088931	164.638759	124.656478	171.490046
122.746478	164.670872	118.23429	175.017227
127.114931	164.613317	116.449869	178.571389
128.901525	162.870592	114.118355	179.545486
130.960434	161.058003	112.398301	180.510104
133.590687	160.12367	109.766486	178.481344
135.090829	157.334182	108.217225	169.517206
136.384972	201.396045	104.314801	164.376306
137.329218	199.533569	102.630905	162.986945
137.915341	199.611765	99.306795	161.121733
137.669738	198.031207	98.752818	159.448408
137.402425	196.0466	96.477966	158.459323
137.125329	193.799854	96.176166	158.971408
136.856835	191.584155	93.407301	161.244222
137.001548	189.378538	92.841023	162.476583
137.23168	188.587319	134.508864	166.527163
137.345357	186.537148	110.609742	169.740384
137.813321	184.79482	111.996594	173.692819
138.112711	183.07767	109.808075	175.405287
138.153703	181.185242	110.007429	174.902501
138.45209	180.276272	107.955465	172.897219
137.682268	179.166805	107.111061	170.182632
136.712735	177.920456	104.475103	167.224336
136.791971	176.730395	103.558247	162.918896
130.54915	175.630552	101.075405	159.439915
124.710331	174.552095	100.046445	157.480108
141.692294	173.93156	98.372058	156.410163
109.098279	173.657958	97.841921	155.994345
108.66805	173.482507	97.323356	152.838756
109.755354	173.996331	97.155565	148.82436
110.11339	174.723017	97.514889	145.58651
110.905728	176.186483	97.614486	141.805669
111.227358	177.345707	97.904947	137.134142
111.737313	178.001268	98.141898	135.213434
112.225508	176.967439	99.87231	134.243809
113.385375	175.779763	100.434352	142.776971
115.289721	175.165833	103.124535	150.069029
116.561644	174.143035	103.923047	148.579485
125.685373	240.992442	106.158565	142.00268
127.980996	234.201384	106.717016	137.104126
132.818776	231.241233	105.548682	136.116428
134.438193	229.383408	105.550738	134.329095
136.326463	228.543632	101.779816	130.297409
138.223883	228.106712	100.719768	125.994663
140.625104	228.298342	129.99185	126.95008
142.82195	228.241686	131.462993	127.707722
144.370657	228.424644	125.604347	128.240753
146.117111	228.803353	125.425145	128.2001
147.383968	229.270705	123.073026	127.718901
148.196102	230.117567	119.680522	127.006415
149.465997	230.701067	116.819534	126.100263
152.24754	231.091079	114.434163	125.303957
155.175515	232.161981	112.288438	124.751245
157.511775	232.88457	108.673595	124.502187
159.75415	233.463276	108.16954	124.951871
163.224703	234.197457	107.194047	127.552777
168.546585	234.597431	106.797067	128.723894
176.222014	235.549096	106.905333	129.681988
179.745581	236.526848	106.745238	129.835868
181.885394	236.941125	105.940326	129.275322
186.032537	236.963971	106.069202	129.894325
190.896615	236.027946	106.017195	130.660006
195.158364	234.22661	106.034122	131.983317
191.842516	233.094949	106.062491	132.8037
189.812827	232.263455	105.75851	133.274516
